Account|UID|JobID|JobName|State|Start|End|
def-bengioy_gpu||20726686_3.extern|extern|COMPLETED|2021-06-08T02:48:28|2021-06-08T04:17:07|
def-bengioy_gpu|3090897|20726686_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:50:55|
def-bengioy_gpu||20726686_4.batch|batch|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:50:55|
def-bengioy_gpu||20726686_4.extern|extern|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:50:55|
def-bengioy_gpu|3090897|20726687_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T02:48:28|2021-06-08T04:12:00|
def-bengioy_gpu||20726687_3.batch|batch|COMPLETED|2021-06-08T02:48:28|2021-06-08T04:12:00|
def-bengioy_gpu||20726687_3.extern|extern|COMPLETED|2021-06-08T02:48:28|2021-06-08T04:12:00|
def-bengioy_gpu|3090897|20726687_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:18:24|2021-06-08T05:47:22|
def-bengioy_gpu||20726687_4.batch|batch|COMPLETED|2021-06-08T04:18:24|2021-06-08T05:47:22|
def-bengioy_gpu||20726687_4.extern|extern|COMPLETED|2021-06-08T04:18:24|2021-06-08T05:47:22|
def-bengioy_gpu|3090897|20726688_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T02:48:28|2021-06-08T04:16:49|
def-bengioy_gpu||20726688_3.batch|batch|COMPLETED|2021-06-08T02:48:28|2021-06-08T04:16:49|
def-bengioy_gpu||20726688_3.extern|extern|COMPLETED|2021-06-08T02:48:28|2021-06-08T04:16:49|
def-bengioy_gpu|3090897|20726688_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:50:24|
def-bengioy_gpu||20726688_4.batch|batch|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:50:24|
def-bengioy_gpu||20726688_4.extern|extern|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:50:24|
def-bengioy_gpu|3090897|20726689_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T02:54:19|2021-06-08T04:19:26|
def-bengioy_gpu||20726689_3.batch|batch|COMPLETED|2021-06-08T02:54:19|2021-06-08T04:19:26|
def-bengioy_gpu||20726689_3.extern|extern|COMPLETED|2021-06-08T02:54:19|2021-06-08T04:19:28|
def-bengioy_gpu|3090897|20726689_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:52:24|
def-bengioy_gpu||20726689_4.batch|batch|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:52:24|
def-bengioy_gpu||20726689_4.extern|extern|COMPLETED|2021-06-08T04:24:39|2021-06-08T05:52:24|
def-bengioy_gpu|3090897|20726690_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:30:44|
def-bengioy_gpu||20726690_3.batch|batch|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:30:44|
def-bengioy_gpu||20726690_3.extern|extern|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:30:54|
def-bengioy_gpu|3090897|20726690_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:03:11|
def-bengioy_gpu||20726690_4.batch|batch|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:03:11|
def-bengioy_gpu||20726690_4.extern|extern|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:03:11|
def-bengioy_gpu|3090897|20726691_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:30:56|
def-bengioy_gpu||20726691_3.batch|batch|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:30:56|
def-bengioy_gpu||20726691_3.extern|extern|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:30:57|
def-bengioy_gpu|3090897|20726691_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:06:49|
def-bengioy_gpu||20726691_4.batch|batch|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:06:49|
def-bengioy_gpu||20726691_4.extern|extern|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:06:49|
def-bengioy_gpu|3090897|20726692_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:29:45|
def-bengioy_gpu||20726692_3.batch|batch|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:29:45|
def-bengioy_gpu||20726692_3.extern|extern|COMPLETED|2021-06-08T03:06:07|2021-06-08T04:29:45|
def-bengioy_gpu|3090897|20726692_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:00:52|
def-bengioy_gpu||20726692_4.batch|batch|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:00:52|
def-bengioy_gpu||20726692_4.extern|extern|COMPLETED|2021-06-08T04:36:44|2021-06-08T06:00:52|
def-bengioy_gpu|3090897|20726693_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:12:03|2021-06-08T04:36:35|
def-bengioy_gpu||20726693_3.batch|batch|COMPLETED|2021-06-08T03:12:03|2021-06-08T04:36:35|
def-bengioy_gpu||20726693_3.extern|extern|COMPLETED|2021-06-08T03:12:03|2021-06-08T04:36:35|
def-bengioy_gpu|3090897|20726693_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:48:31|2021-06-08T06:14:32|
def-bengioy_gpu||20726693_4.batch|batch|COMPLETED|2021-06-08T04:48:31|2021-06-08T06:14:32|
def-bengioy_gpu||20726693_4.extern|extern|COMPLETED|2021-06-08T04:48:31|2021-06-08T06:14:33|
def-bengioy_gpu|3090897|20726694_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:24:13|2021-06-08T04:52:14|
def-bengioy_gpu||20726694_3.batch|batch|COMPLETED|2021-06-08T03:24:13|2021-06-08T04:52:14|
def-bengioy_gpu||20726694_3.extern|extern|COMPLETED|2021-06-08T03:24:13|2021-06-08T04:52:14|
def-bengioy_gpu|3090897|20726694_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:54:53|2021-06-08T06:20:37|
def-bengioy_gpu||20726694_4.batch|batch|COMPLETED|2021-06-08T04:54:53|2021-06-08T06:20:37|
def-bengioy_gpu||20726694_4.extern|extern|COMPLETED|2021-06-08T04:54:53|2021-06-08T06:20:39|
def-bengioy_gpu|3090897|20726695_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:36:17|2021-06-08T05:03:50|
def-bengioy_gpu||20726695_3.batch|batch|COMPLETED|2021-06-08T03:36:17|2021-06-08T05:03:50|
def-bengioy_gpu||20726695_3.extern|extern|COMPLETED|2021-06-08T03:36:17|2021-06-08T05:03:50|
def-bengioy_gpu|3090897|20726695_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:06:52|2021-06-08T06:33:37|
def-bengioy_gpu||20726695_4.batch|batch|COMPLETED|2021-06-08T05:06:52|2021-06-08T06:33:37|
def-bengioy_gpu||20726695_4.extern|extern|COMPLETED|2021-06-08T05:06:52|2021-06-08T06:33:37|
def-bengioy_gpu|3090897|20726696_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:41:48|2021-06-08T05:11:02|
def-bengioy_gpu||20726696_3.batch|batch|COMPLETED|2021-06-08T03:41:48|2021-06-08T05:11:02|
def-bengioy_gpu||20726696_3.extern|extern|COMPLETED|2021-06-08T03:41:48|2021-06-08T05:11:02|
def-bengioy_gpu|3090897|20726696_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:18:33|2021-06-08T06:47:54|
def-bengioy_gpu||20726696_4.batch|batch|COMPLETED|2021-06-08T05:18:33|2021-06-08T06:47:54|
def-bengioy_gpu||20726696_4.extern|extern|COMPLETED|2021-06-08T05:18:33|2021-06-08T06:47:54|
def-bengioy_gpu|3090897|20726697_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:17:12|
def-bengioy_gpu||20726697_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:17:12|
def-bengioy_gpu||20726697_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:17:12|
def-bengioy_gpu|3090897|20726697_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:49:45|
def-bengioy_gpu||20726697_4.batch|batch|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:49:45|
def-bengioy_gpu||20726697_4.extern|extern|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:49:45|
def-bengioy_gpu|3090897|20726698_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:07|
def-bengioy_gpu||20726698_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:07|
def-bengioy_gpu||20726698_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:10|
def-bengioy_gpu|3090897|20726698_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:29:30|2021-06-08T06:54:29|
def-bengioy_gpu||20726698_4.batch|batch|COMPLETED|2021-06-08T05:29:30|2021-06-08T06:54:29|
def-bengioy_gpu||20726698_4.extern|extern|COMPLETED|2021-06-08T05:29:30|2021-06-08T06:54:29|
def-bengioy_gpu|3090897|20726699_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:29:25|
def-bengioy_gpu||20726699_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:29:27|
def-bengioy_gpu||20726699_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:29:27|
def-bengioy_gpu|3090897|20726699_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:29:30|2021-06-08T06:55:21|
def-bengioy_gpu||20726699_4.batch|batch|COMPLETED|2021-06-08T05:29:30|2021-06-08T06:55:21|
def-bengioy_gpu||20726699_4.extern|extern|COMPLETED|2021-06-08T05:29:30|2021-06-08T06:55:21|
def-bengioy_gpu|3090897|20726700_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:19:33|
def-bengioy_gpu||20726700_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:19:33|
def-bengioy_gpu||20726700_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:19:33|
def-bengioy_gpu|3090897|20726700_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:52:51|
def-bengioy_gpu||20726700_4.batch|batch|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:52:51|
def-bengioy_gpu||20726700_4.extern|extern|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:52:51|
def-bengioy_gpu|3090897|20726701_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:18:45|
def-bengioy_gpu||20726701_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:18:45|
def-bengioy_gpu||20726701_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:18:45|
def-bengioy_gpu|3090897|20726701_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:55:23|
def-bengioy_gpu||20726701_4.batch|batch|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:55:23|
def-bengioy_gpu||20726701_4.extern|extern|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:55:23|
def-bengioy_gpu|3090897|20726702_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:15|
def-bengioy_gpu||20726702_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:15|
def-bengioy_gpu||20726702_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:17|
def-bengioy_gpu|3090897|20726702_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:54:11|
def-bengioy_gpu||20726702_4.batch|batch|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:54:11|
def-bengioy_gpu||20726702_4.extern|extern|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:54:11|
def-bengioy_gpu|3090897|20726703_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:22:37|
def-bengioy_gpu||20726703_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:22:37|
def-bengioy_gpu||20726703_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:22:37|
def-bengioy_gpu|3090897|20726703_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:47:21|
def-bengioy_gpu||20726703_4.batch|batch|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:47:21|
def-bengioy_gpu||20726703_4.extern|extern|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:47:21|
def-bengioy_gpu|3090897|20726704_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:17:14|
def-bengioy_gpu||20726704_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:17:14|
def-bengioy_gpu||20726704_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:17:15|
def-bengioy_gpu|3090897|20726704_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:51:56|
def-bengioy_gpu||20726704_4.batch|batch|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:51:56|
def-bengioy_gpu||20726704_4.extern|extern|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:51:56|
def-bengioy_gpu|3090897|20726705_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:22:39|
def-bengioy_gpu||20726705_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:22:39|
def-bengioy_gpu||20726705_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:22:42|
def-bengioy_gpu|3090897|20726705_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:53:22|
def-bengioy_gpu||20726705_4.batch|batch|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:53:22|
def-bengioy_gpu||20726705_4.extern|extern|COMPLETED|2021-06-08T05:24:16|2021-06-08T06:53:22|
def-bengioy_gpu|3090897|20726706_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:30|
def-bengioy_gpu||20726706_3.batch|batch|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:30|
def-bengioy_gpu||20726706_3.extern|extern|COMPLETED|2021-06-08T03:54:16|2021-06-08T05:24:30|
def-bengioy_gpu|3090897|20726706_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:57:30|
def-bengioy_gpu||20726706_4.batch|batch|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:57:30|
def-bengioy_gpu||20726706_4.extern|extern|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:57:30|
def-bengioy_gpu|3090897|20726707_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:09|
def-bengioy_gpu||20726707_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:09|
def-bengioy_gpu||20726707_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:10|
def-bengioy_gpu|3090897|20726707_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:57:30|
def-bengioy_gpu||20726707_4.batch|batch|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:57:30|
def-bengioy_gpu||20726707_4.extern|extern|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:57:30|
def-bengioy_gpu|3090897|20726708_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:27|
def-bengioy_gpu||20726708_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:27|
def-bengioy_gpu||20726708_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:28|
def-bengioy_gpu|3090897|20726708_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:35:07|2021-06-08T07:00:12|
def-bengioy_gpu||20726708_4.batch|batch|COMPLETED|2021-06-08T05:35:07|2021-06-08T07:00:12|
def-bengioy_gpu||20726708_4.extern|extern|COMPLETED|2021-06-08T05:35:07|2021-06-08T07:00:12|
def-bengioy_gpu|3090897|20726709_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:24:50|
def-bengioy_gpu||20726709_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:24:50|
def-bengioy_gpu||20726709_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:24:51|
def-bengioy_gpu|3090897|20726709_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:31:11|2021-06-08T07:00:01|
def-bengioy_gpu||20726709_4.batch|batch|COMPLETED|2021-06-08T05:31:11|2021-06-08T07:00:01|
def-bengioy_gpu||20726709_4.extern|extern|COMPLETED|2021-06-08T05:31:11|2021-06-08T07:00:01|
def-bengioy_gpu|3090897|20726710_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:27|
def-bengioy_gpu||20726710_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:27|
def-bengioy_gpu||20726710_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:28|
def-bengioy_gpu|3090897|20726710_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:08|
def-bengioy_gpu||20726710_4.batch|batch|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:08|
def-bengioy_gpu||20726710_4.extern|extern|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:08|
def-bengioy_gpu|3090897|20726711_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:25:24|
def-bengioy_gpu||20726711_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:25:24|
def-bengioy_gpu||20726711_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:25:26|
def-bengioy_gpu|3090897|20726711_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:59:44|
def-bengioy_gpu||20726711_4.batch|batch|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:59:44|
def-bengioy_gpu||20726711_4.extern|extern|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:59:45|
def-bengioy_gpu|3090897|20726712_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:27|
def-bengioy_gpu||20726712_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:27|
def-bengioy_gpu||20726712_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:29:27|
def-bengioy_gpu|3090897|20726712_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:31|
def-bengioy_gpu||20726712_4.batch|batch|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:31|
def-bengioy_gpu||20726712_4.extern|extern|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:31|
def-bengioy_gpu|3090897|20726713_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:28|
def-bengioy_gpu||20726713_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:28|
def-bengioy_gpu||20726713_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:28|
def-bengioy_gpu|3090897|20726713_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:58:32|
def-bengioy_gpu||20726713_4.batch|batch|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:58:32|
def-bengioy_gpu||20726713_4.extern|extern|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:58:32|
def-bengioy_gpu|3090897|20726714_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:20|
def-bengioy_gpu||20726714_3.batch|batch|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:20|
def-bengioy_gpu||20726714_3.extern|extern|COMPLETED|2021-06-08T03:59:57|2021-06-08T05:26:20|
def-bengioy_gpu|3090897|20726714_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:55:46|
def-bengioy_gpu||20726714_4.batch|batch|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:55:46|
def-bengioy_gpu||20726714_4.extern|extern|COMPLETED|2021-06-08T05:31:11|2021-06-08T06:55:46|
def-bengioy_gpu|3090897|20726715_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:35:49|
def-bengioy_gpu||20726715_3.batch|batch|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:35:49|
def-bengioy_gpu||20726715_3.extern|extern|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:35:49|
def-bengioy_gpu|3090897|20726715_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:06|
def-bengioy_gpu||20726715_4.batch|batch|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:06|
def-bengioy_gpu||20726715_4.extern|extern|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:06|
def-bengioy_gpu|3090897|20726716_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:31:34|
def-bengioy_gpu||20726716_3.batch|batch|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:31:34|
def-bengioy_gpu||20726716_3.extern|extern|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:31:34|
def-bengioy_gpu|3090897|20726716_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:36|
def-bengioy_gpu||20726716_4.batch|batch|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:36|
def-bengioy_gpu||20726716_4.extern|extern|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:02:36|
def-bengioy_gpu|3090897|20726717_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:33:44|
def-bengioy_gpu||20726717_3.batch|batch|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:33:44|
def-bengioy_gpu||20726717_3.extern|extern|COMPLETED|2021-06-08T04:06:22|2021-06-08T05:33:44|
def-bengioy_gpu|3090897|20726717_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:04:37|
def-bengioy_gpu||20726717_4.batch|batch|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:04:37|
def-bengioy_gpu||20726717_4.extern|extern|COMPLETED|2021-06-08T05:37:02|2021-06-08T07:04:37|
def-bengioy_gpu|3090897|20726718_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:39:37|
def-bengioy_gpu||20726718_3.batch|batch|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:39:37|
def-bengioy_gpu||20726718_3.extern|extern|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:39:37|
def-bengioy_gpu|3090897|20726718_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:58:49|
def-bengioy_gpu||20726718_4.batch|batch|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:58:49|
def-bengioy_gpu||20726718_4.extern|extern|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:58:49|
def-bengioy_gpu|3090897|20726719_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:50|
def-bengioy_gpu||20726719_3.batch|batch|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:50|
def-bengioy_gpu||20726719_3.extern|extern|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:50|
def-bengioy_gpu|3090897|20726719_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:36|
def-bengioy_gpu||20726719_4.batch|batch|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:36|
def-bengioy_gpu||20726719_4.extern|extern|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:36|
def-bengioy_gpu|3090897|20726720_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:49|
def-bengioy_gpu||20726720_3.batch|batch|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:49|
def-bengioy_gpu||20726720_3.extern|extern|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:49|
def-bengioy_gpu|3090897|20726720_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:10|
def-bengioy_gpu||20726720_4.batch|batch|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:10|
def-bengioy_gpu||20726720_4.extern|extern|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:10|
def-bengioy_gpu|3090897|20726721_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:09|
def-bengioy_gpu||20726721_3.batch|batch|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:09|
def-bengioy_gpu||20726721_3.extern|extern|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:10|
def-bengioy_gpu|3090897|20726721_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:12|
def-bengioy_gpu||20726721_4.batch|batch|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:12|
def-bengioy_gpu||20726721_4.extern|extern|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:17:13|
def-bengioy_gpu|3090897|20726722_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:53|
def-bengioy_gpu||20726722_3.batch|batch|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:53|
def-bengioy_gpu||20726722_3.extern|extern|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:40:53|
def-bengioy_gpu|3090897|20726722_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:16:03|
def-bengioy_gpu||20726722_4.batch|batch|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:16:03|
def-bengioy_gpu||20726722_4.extern|extern|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:16:03|
def-bengioy_gpu|3090897|20726725_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:39:07|
def-bengioy_gpu||20726725_3.batch|batch|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:39:07|
def-bengioy_gpu||20726725_3.extern|extern|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:39:07|
def-bengioy_gpu|3090897|20726725_4|run_fine_tuning_model.sh|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:16:57|
def-bengioy_gpu||20726725_4.batch|batch|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:16:57|
def-bengioy_gpu||20726725_4.extern|extern|COMPLETED|2021-06-08T05:48:51|2021-06-08T07:16:57|
def-bengioy_gpu|3090897|20726726_3|run_fine_tuning_model.sh|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:37:23|
def-bengioy_gpu||20726726_3.batch|batch|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:37:23|
def-bengioy_gpu||20726726_3.extern|extern|COMPLETED|2021-06-08T04:12:05|2021-06-08T05:37:23|
